epoch,train_loss,val_loss,precision_0_5,recall_0_5,f1_0_5
1,0.6367360472679138,0.5445156097412109,0.9390243902439024,0.4666666666666667,0.6234817813765182
2,0.4647443782199513,0.47488731145858765,0.9096385542168675,0.9151515151515152,0.9123867069486404
3,0.3758210203864358,0.3967764675617218,0.9358974358974359,0.8848484848484849,0.9096573208722741
4,0.33304387656125156,0.38492628931999207,0.9325153374233128,0.9212121212121213,0.926829268292683
5,0.304153620113026,0.35731709003448486,0.9367088607594937,0.896969696969697,0.9164086687306502
6,0.29046185341748326,0.37086591124534607,0.9325153374233128,0.9212121212121213,0.926829268292683
7,0.27429862997748633,0.3380948007106781,0.9363057324840764,0.8909090909090909,0.9130434782608695
8,0.26110451871698553,0.37585610151290894,0.9235294117647059,0.9515151515151515,0.9373134328358209
9,0.2604496237906543,0.3509179353713989,0.9337349397590361,0.9393939393939394,0.9365558912386707
10,0.23833035962148147,0.33763736486434937,0.9329268292682927,0.9272727272727272,0.9300911854103343
11,0.22772091735493052,0.33979272842407227,0.9325153374233128,0.9212121212121213,0.926829268292683
12,0.22138268839229236,0.3353428542613983,0.9325153374233128,0.9212121212121213,0.926829268292683
13,0.2076312693682584,0.35256102681159973,0.9176470588235294,0.9454545454545454,0.9313432835820895
14,0.21450724764303727,0.3420647978782654,0.9181286549707602,0.9515151515151515,0.9345238095238095
15,0.2069816680117087,0.31416088342666626,0.9358974358974359,0.8848484848484849,0.9096573208722741
16,0.20984456159851766,0.359029084444046,0.9186046511627907,0.9575757575757575,0.9376854599406528
17,0.19207773913036694,0.33735984563827515,0.9230769230769231,0.9454545454545454,0.9341317365269461
18,0.18688545660539108,0.3363948464393616,0.9221556886227545,0.9333333333333333,0.927710843373494
19,0.18325101895765825,0.3735068142414093,0.9137931034482759,0.9636363636363636,0.9380530973451328
20,0.1761867273937572,0.3245900273323059,0.9216867469879518,0.9272727272727272,0.9244712990936556
21,0.1707994200966575,0.3765687048435211,0.9186046511627907,0.9575757575757575,0.9376854599406528
22,0.17249990837140516,0.3346710801124573,0.9226190476190477,0.9393939393939394,0.9309309309309309
23,0.16842369626868856,0.3567957580089569,0.9186046511627907,0.9575757575757575,0.9376854599406528
24,0.166350150921128,0.36043086647987366,0.9186046511627907,0.9575757575757575,0.9376854599406528
25,0.1741926835341887,0.37489596009254456,0.9132947976878613,0.9575757575757575,0.9349112426035503
26,0.15846482054753738,0.34602198004722595,0.9230769230769231,0.9454545454545454,0.9341317365269461
27,0.16931702088225972,0.3641226291656494,0.9181286549707602,0.9515151515151515,0.9345238095238095
28,0.15591778186234562,0.3792586028575897,0.9132947976878613,0.9575757575757575,0.9349112426035503
29,0.14711829911578786,0.34303537011146545,0.9161676646706587,0.9272727272727272,0.9216867469879518
30,0.14757926572452892,0.43739616870880127,0.9044943820224719,0.9757575757575757,0.9387755102040817
