epoch,train_loss,val_loss,precision_0_5,recall_0_5,f1_0_5
1,0.6857477654110301,0.5768531560897827,0.8796992481203008,0.7090909090909091,0.785234899328859
2,0.4881407732313329,0.46993327140808105,0.9337748344370861,0.8545454545454545,0.8924050632911392
3,0.3973236311565746,0.42272400856018066,0.9259259259259259,0.9090909090909091,0.9174311926605505
4,0.33920548016374763,0.3864080607891083,0.9316770186335404,0.9090909090909091,0.9202453987730062
5,0.30766423182054,0.3856782019138336,0.9212121212121213,0.9212121212121213,0.9212121212121213
6,0.29599818370559,0.3858329653739929,0.9230769230769231,0.9454545454545454,0.9341317365269461
7,0.2683131304654208,0.35717013478279114,0.93125,0.9030303030303031,0.916923076923077
8,0.2620960837060755,0.34693384170532227,0.93125,0.9030303030303031,0.916923076923077
9,0.24963031194426796,0.35157668590545654,0.9325153374233128,0.9212121212121213,0.926829268292683
10,0.2358132546598261,0.340701162815094,0.937888198757764,0.9151515151515152,0.9263803680981595
11,0.2333109522407705,0.34792518615722656,0.9281437125748503,0.9393939393939394,0.9337349397590361
12,0.20622875825925308,0.36439305543899536,0.9235294117647059,0.9515151515151515,0.9373134328358209
13,0.21016136109828948,0.3383231461048126,0.927710843373494,0.9333333333333333,0.9305135951661632
14,0.20898703878576105,0.3437732458114624,0.9230769230769231,0.9454545454545454,0.9341317365269461
15,0.2017254970290444,0.37177932262420654,0.9186046511627907,0.9575757575757575,0.9376854599406528
16,0.20340522094206376,0.34829068183898926,0.9230769230769231,0.9454545454545454,0.9341317365269461
17,0.18757498372684825,0.32814115285873413,0.9272727272727272,0.9272727272727272,0.9272727272727272
18,0.1932469893585552,0.3823240399360657,0.9132947976878613,0.9575757575757575,0.9349112426035503
19,0.18802993324669925,0.3656623363494873,0.9127906976744186,0.9515151515151515,0.9317507418397626
20,0.18493676700375297,0.3380579352378845,0.9176470588235294,0.9454545454545454,0.9313432835820895
21,0.17479995624585584,0.3597010374069214,0.9132947976878613,0.9575757575757575,0.9349112426035503
22,0.1730167491869493,0.33736032247543335,0.9171597633136095,0.9393939393939394,0.9281437125748503
23,0.16859926174987447,0.37419578433036804,0.9132947976878613,0.9575757575757575,0.9349112426035503
24,0.17515320642427964,0.3254861533641815,0.9166666666666666,0.9333333333333333,0.924924924924925
25,0.1582375630736351,0.35070163011550903,0.9127906976744186,0.9515151515151515,0.9317507418397626
26,0.16439580700614237,0.3607020676136017,0.9132947976878613,0.9575757575757575,0.9349112426035503
27,0.15575810223817826,0.39711794257164,0.9132947976878613,0.9575757575757575,0.9349112426035503
28,0.15839443829926578,0.3267625570297241,0.9161676646706587,0.9272727272727272,0.9216867469879518
29,0.16196018633517353,0.42073580622673035,0.9085714285714286,0.9636363636363636,0.9352941176470588
30,0.1571490626443516,0.3722606599330902,0.9127906976744186,0.9515151515151515,0.9317507418397626
31,0.1426749741489237,0.3500096797943115,0.9112426035502958,0.9333333333333333,0.9221556886227545
32,0.15968568054112522,0.3803822100162506,0.9132947976878613,0.9575757575757575,0.9349112426035503
33,0.1525825029069727,0.37101641297340393,0.9127906976744186,0.9515151515151515,0.9317507418397626
34,0.14209000441161068,0.37479403614997864,0.9127906976744186,0.9515151515151515,0.9317507418397626
35,0.14878326383504,0.39031365513801575,0.9127906976744186,0.9515151515151515,0.9317507418397626
36,0.14647008424455468,0.3633323907852173,0.9122807017543859,0.9454545454545454,0.9285714285714286
37,0.1346562003547495,0.4278475046157837,0.903954802259887,0.9696969696969697,0.935672514619883
38,0.13366331593556838,0.42395320534706116,0.9028571428571428,0.9575757575757575,0.9294117647058824
39,0.1336275414987044,0.4012158215045929,0.9127906976744186,0.9515151515151515,0.9317507418397626
