epoch,train_loss,val_loss,precision_0_5,recall_0_5,f1_0_5
1,0.6830892140215093,0.5441243648529053,0.9175257731958762,0.5393939393939394,0.6793893129770993
2,0.48643490184437144,0.4833417236804962,0.901840490797546,0.8909090909090909,0.8963414634146342
3,0.3890100202777169,0.4084530472755432,0.9276315789473685,0.8545454545454545,0.889589905362776
4,0.34406232346187937,0.3947092294692993,0.9272727272727272,0.9272727272727272,0.9272727272727272
5,0.3122612939639525,0.3663216233253479,0.9358974358974359,0.8848484848484849,0.9096573208722741
6,0.29878312186761335,0.36326760053634644,0.9320987654320988,0.9151515151515152,0.9235474006116208
7,0.27927433414892716,0.35944610834121704,0.9333333333333333,0.9333333333333333,0.9333333333333333
8,0.2646586147221652,0.36455219984054565,0.927710843373494,0.9333333333333333,0.9305135951661632
9,0.2466426050121134,0.3538658618927002,0.9333333333333333,0.9333333333333333,0.9333333333333333
10,0.24810582128438083,0.37428373098373413,0.9235294117647059,0.9515151515151515,0.9373134328358209
11,0.23270061991431495,0.3395638167858124,0.9375,0.9090909090909091,0.9230769230769231
12,0.2295412082563747,0.34606751799583435,0.926829268292683,0.9212121212121213,0.9240121580547113
13,0.22473438598892906,0.3380981981754303,0.9263803680981595,0.9151515151515152,0.9207317073170732
14,0.22103298739953475,0.3413335382938385,0.9329268292682927,0.9272727272727272,0.9300911854103343
15,0.19942426085472106,0.37438687682151794,0.9190751445086706,0.9636363636363636,0.9408284023668639
16,0.2019518957896666,0.3424086570739746,0.9337349397590361,0.9393939393939394,0.9365558912386707
17,0.1887492374940352,0.34566131234169006,0.9230769230769231,0.9454545454545454,0.9341317365269461
18,0.18149566785855728,0.3752180337905884,0.9132947976878613,0.9575757575757575,0.9349112426035503
19,0.1903808829459277,0.3292665183544159,0.926829268292683,0.9212121212121213,0.9240121580547113
20,0.19102393280376087,0.3795259892940521,0.9080459770114943,0.9575757575757575,0.9321533923303835
21,0.1819426636804234,0.3682701587677002,0.9132947976878613,0.9575757575757575,0.9349112426035503
22,0.1927909878167239,0.371146023273468,0.9075144508670521,0.9515151515151515,0.9289940828402367
23,0.17383842400529168,0.34237682819366455,0.9166666666666666,0.9333333333333333,0.924924924924925
24,0.1753359304233031,0.4185892343521118,0.9090909090909091,0.9696969696969697,0.9384164222873901
25,0.16605328849770806,0.3512529134750366,0.9166666666666666,0.9333333333333333,0.924924924924925
26,0.16582420251586222,0.37794607877731323,0.9132947976878613,0.9575757575757575,0.9349112426035503
27,0.15349765392867,0.37352195382118225,0.9132947976878613,0.9575757575757575,0.9349112426035503
28,0.15831051604314283,0.38703301548957825,0.9132947976878613,0.9575757575757575,0.9349112426035503
29,0.16893508434295654,0.3795457184314728,0.9080459770114943,0.9575757575757575,0.9321533923303835
30,0.1475622895089063,0.3654792606830597,0.9122807017543859,0.9454545454545454,0.9285714285714286
31,0.14813213456760754,0.3616489768028259,0.9064327485380117,0.9393939393939394,0.9226190476190477
32,0.16505637602372603,0.3845437169075012,0.9132947976878613,0.9575757575757575,0.9349112426035503
33,0.15607793161814862,0.3744363486766815,0.9176470588235294,0.9454545454545454,0.9313432835820895
34,0.1454164450818842,0.3976689279079437,0.9122807017543859,0.9454545454545454,0.9285714285714286
